Date,Price,Quatity Sold
Jan 14 2020 01: +0,0.03,26302
Jan 15 2020 01: +0,0.03,25728
Jan 16 2020 01: +0,0.03,22802
Jan 17 2020 01: +0,0.03,26827
Jan 18 2020 01: +0,0.03,32512
Jan 19 2020 01: +0,0.03,43508
Jan 20 2020 01: +0,0.03,29850
Jan 21 2020 01: +0,0.03,28324
Jan 22 2020 01: +0,0.03,30800
Jan 23 2020 01: +0,0.03,30053
Jan 24 2020 01: +0,0.03,28851
Jan 25 2020 01: +0,0.03,31948
Jan 26 2020 01: +0,0.03,31870
Jan 27 2020 01: +0,0.03,61258
Jan 28 2020 01: +0,0.03,39789
Jan 29 2020 01: +0,0.03,43620
Jan 30 2020 01: +0,0.03,33532
Jan 31 2020 01: +0,0.03,40102
Feb 01 2020 01: +0,0.03,33808
Feb 02 2020 01: +0,0.03,41108
Feb 03 2020 01: +0,0.03,65023
Feb 04 2020 01: +0,0.03,69461
Feb 05 2020 01: +0,0.032,73377
Feb 06 2020 01: +0,0.03,80848
Feb 07 2020 01: +0,0.03,60420
Feb 08 2020 01: +0,0.03,59320
Feb 09 2020 01: +0,0.03,39822
Feb 10 2020 01: +0,0.03,30682
Feb 11 2020 01: +0,0.03,27964
Feb 12 2020 01: +0,0.033,50854
Feb 13 2020 01: +0,0.03,44124
Feb 14 2020 01: +0,0.036,47044
Feb 15 2020 01: +0,0.031,61557
Feb 16 2020 01: +0,0.031,55807
Feb 17 2020 01: +0,0.035,41937
Feb 18 2020 01: +0,0.038,37508
Feb 19 2020 01: +0,0.03,34279
Feb 20 2020 01: +0,0.03,33232
Feb 21 2020 01: +0,0.03,40070
Feb 22 2020 01: +0,0.032,48022
Feb 23 2020 01: +0,0.047,186239
Feb 24 2020 01: +0,0.063,89873
Feb 25 2020 01: +0,0.062,65535
Feb 26 2020 01: +0,0.053,59398
Feb 27 2020 01: +0,0.048,58218
Feb 28 2020 01: +0,0.049,60544
Feb 29 2020 01: +0,0.049,61481
Mar 01 2020 01: +0,0.046,56045
Mar 02 2020 01: +0,0.045,40136
Mar 03 2020 01: +0,0.043,43333
Mar 04 2020 01: +0,0.044,39279
Mar 05 2020 01: +0,0.042,40400
Mar 06 2020 01: +0,0.039,36664
Mar 07 2020 01: +0,0.036,43784
Mar 08 2020 01: +0,0.032,42412
Mar 09 2020 01: +0,0.031,32624
Mar 10 2020 01: +0,0.038,36880
Mar 11 2020 01: +0,0.038,33882
Mar 12 2020 01: +0,0.034,31460
Mar 13 2020 01: +0,0.031,31703
Mar 14 2020 01: +0,0.03,37102
Mar 15 2020 01: +0,0.03,33418
Mar 16 2020 01: +0,0.034,31929
Mar 17 2020 01: +0,0.034,34869
Mar 18 2020 01: +0,0.03,29594
Mar 19 2020 01: +0,0.03,32824
Mar 20 2020 01: +0,0.03,40263
Mar 21 2020 01: +0,0.03,31895
Mar 22 2020 01: +0,0.03,34148
Mar 23 2020 01: +0,0.03,29923
Mar 24 2020 01: +0,0.03,32903
Mar 25 2020 01: +0,0.03,31805
Mar 26 2020 01: +0,0.03,28651
Mar 27 2020 01: +0,0.03,32775
Mar 28 2020 01: +0,0.03,32966
Mar 29 2020 01: +0,0.03,28843
Mar 30 2020 01: +0,0.03,29703
Mar 31 2020 01: +0,0.03,40507
Apr 01 2020 01: +0,0.03,45567
Apr 02 2020 01: +0,0.03,43104
Apr 03 2020 01: +0,0.03,42049
Apr 04 2020 01: +0,0.034,43931
Apr 05 2020 01: +0,0.033,40515
Apr 06 2020 01: +0,0.033,43369
Apr 07 2020 01: +0,0.036,41738
Apr 08 2020 01: +0,0.03,39297
Apr 09 2020 01: +0,0.03,37242
Apr 10 2020 01: +0,0.03,37193
Apr 11 2020 01: +0,0.03,38871
Apr 12 2020 01: +0,0.03,36927
Apr 13 2020 01: +0,0.03,34889
Apr 14 2020 01: +0,0.03,37715
Apr 15 2020 01: +0,0.03,38948
Apr 16 2020 01: +0,0.03,39744
Apr 17 2020 01: +0,0.03,40952
Apr 18 2020 01: +0,0.035,41028
Apr 19 2020 01: +0,0.039,42149
Apr 20 2020 01: +0,0.035,39170
Apr 21 2020 01: +0,0.03,35624
Apr 22 2020 01: +0,0.031,46676
Apr 23 2020 01: +0,0.03,35012
Apr 24 2020 01: +0,0.032,36976
Apr 25 2020 01: +0,0.033,43366
Apr 26 2020 01: +0,0.036,47285
Apr 27 2020 01: +0,0.031,40255
Apr 28 2020 01: +0,0.032,34217
Apr 29 2020 01: +0,0.03,36523
Apr 30 2020 01: +0,0.032,35123
May 01 2020 01: +0,0.03,36596
May 02 2020 01: +0,0.03,43326
May 03 2020 01: +0,0.037,35635
May 04 2020 01: +0,0.034,37762
May 05 2020 01: +0,0.031,38651
May 06 2020 01: +0,0.03,42522
May 07 2020 01: +0,0.03,55149
May 08 2020 01: +0,0.03,39730
May 09 2020 01: +0,0.032,44235
May 10 2020 01: +0,0.033,40656
May 11 2020 01: +0,0.034,45445
May 12 2020 01: +0,0.031,42580
May 13 2020 01: +0,0.03,35950
May 14 2020 01: +0,0.031,35881
May 15 2020 01: +0,0.032,45430
May 16 2020 01: +0,0.032,38239
May 17 2020 01: +0,0.031,39887
May 18 2020 01: +0,0.033,41892
May 19 2020 01: +0,0.033,38332
May 20 2020 01: +0,0.033,47713
May 21 2020 01: +0,0.035,39222
May 22 2020 01: +0,0.032,44057
May 23 2020 01: +0,0.035,71753
May 24 2020 01: +0,0.038,46072
May 25 2020 01: +0,0.034,37568
May 26 2020 01: +0,0.03,40195
May 27 2020 01: +0,0.03,34614
May 28 2020 01: +0,0.031,37563
May 29 2020 01: +0,0.03,37339
May 30 2020 01: +0,0.032,35913
May 31 2020 01: +0,0.034,47356
