Date,Price,Quatity Sold
Jul 29 2015 01: +0,0.109,4251
Jul 30 2015 01: +0,0.108,4434
Jul 31 2015 01: +0,0.108,4899
Aug 01 2015 01: +0,0.105,4288
Aug 02 2015 01: +0,0.104,4481
Aug 03 2015 01: +0,0.105,4423
Aug 04 2015 01: +0,0.105,4431
Aug 05 2015 01: +0,0.107,4546
Aug 06 2015 01: +0,0.113,4496
Aug 07 2015 01: +0,0.118,4585
Aug 08 2015 01: +0,0.119,4263
Aug 09 2015 01: +0,0.121,4426
Aug 10 2015 01: +0,0.12,4589
Aug 11 2015 01: +0,0.125,4960
Aug 12 2015 01: +0,0.124,4858
Aug 13 2015 01: +0,0.121,4440
Aug 14 2015 01: +0,0.12,4248
Aug 15 2015 01: +0,0.107,4972
Aug 16 2015 01: +0,0.097,3889
Aug 17 2015 01: +0,0.098,3710
Aug 18 2015 01: +0,0.094,3530
Aug 19 2015 01: +0,0.092,3238
Aug 20 2015 01: +0,0.087,3869
Aug 21 2015 01: +0,0.078,3583
Aug 22 2015 01: +0,0.08,3493
Aug 23 2015 01: +0,0.067,5249
Aug 24 2015 01: +0,0.073,4765
Aug 25 2015 01: +0,0.088,4064
Aug 26 2015 01: +0,0.09,4119
Aug 27 2015 01: +0,0.096,4098
Aug 28 2015 01: +0,0.097,4025
Aug 29 2015 01: +0,0.101,4373
Aug 30 2015 01: +0,0.1,4766
Aug 31 2015 01: +0,0.101,4041
Sep 01 2015 01: +0,0.104,4090
Sep 02 2015 01: +0,0.105,3835
Sep 03 2015 01: +0,0.102,3653
Sep 04 2015 01: +0,0.107,4028
Sep 05 2015 01: +0,0.107,4688
Sep 06 2015 01: +0,0.107,4414
Sep 07 2015 01: +0,0.103,3545
Sep 08 2015 01: +0,0.104,3608
Sep 09 2015 01: +0,0.101,3081
Sep 10 2015 01: +0,0.104,3574
Sep 11 2015 01: +0,0.105,4077
Sep 12 2015 01: +0,0.112,4329
Sep 13 2015 01: +0,0.112,4801
Sep 14 2015 01: +0,0.115,3445
Sep 15 2015 01: +0,0.111,3107
Sep 16 2015 01: +0,0.115,3627
Sep 17 2015 01: +0,0.118,3793
Sep 18 2015 01: +0,0.116,4769
Sep 19 2015 01: +0,0.122,6498
Sep 20 2015 01: +0,0.127,5919
Sep 21 2015 01: +0,0.123,4459
Sep 22 2015 01: +0,0.126,4640
Sep 23 2015 01: +0,0.127,4592
Sep 24 2015 01: +0,0.131,4503
Sep 25 2015 01: +0,0.131,5376
Sep 26 2015 01: +0,0.139,6683
Sep 27 2015 01: +0,0.149,6302
Sep 28 2015 01: +0,0.143,4099
Sep 29 2015 01: +0,0.141,3990
Sep 30 2015 01: +0,0.143,3923
Oct 01 2015 01: +0,0.142,3875
Oct 02 2015 01: +0,0.147,4371
Oct 03 2015 01: +0,0.151,4913
Oct 04 2015 01: +0,0.149,4535
Oct 05 2015 01: +0,0.15,4042
Oct 06 2015 01: +0,0.164,3727
Oct 07 2015 01: +0,0.171,3718
Oct 08 2015 01: +0,0.191,7770
Oct 09 2015 01: +0,0.241,3384
Oct 10 2015 01: +0,0.217,4391
Oct 11 2015 01: +0,0.215,4213
Oct 12 2015 01: +0,0.203,3247
Oct 13 2015 01: +0,0.196,4087
Oct 14 2015 01: +0,0.191,3664
Oct 15 2015 01: +0,0.171,3487
Oct 16 2015 01: +0,0.171,3329
Oct 17 2015 01: +0,0.188,4152
Oct 18 2015 01: +0,0.191,4271
Oct 19 2015 01: +0,0.172,2886
Oct 20 2015 01: +0,0.173,2812
Oct 21 2015 01: +0,0.156,3903
Oct 22 2015 01: +0,0.153,2889
Oct 23 2015 01: +0,0.162,3636
Oct 24 2015 01: +0,0.163,4524
Oct 25 2015 01: +0,0.163,4068
Oct 26 2015 01: +0,0.157,3523
Oct 27 2015 01: +0,0.156,3024
Oct 28 2015 01: +0,0.15,3344
Oct 29 2015 01: +0,0.149,3341
Oct 30 2015 01: +0,0.151,3673
Oct 31 2015 01: +0,0.147,4206
Nov 01 2015 01: +0,0.141,5829
Nov 02 2015 01: +0,0.144,3688
Nov 03 2015 01: +0,0.154,3839
Nov 04 2015 01: +0,0.151,3490
Nov 05 2015 01: +0,0.157,3474
Nov 06 2015 01: +0,0.16,3580
Nov 07 2015 01: +0,0.166,4321
Nov 08 2015 01: +0,0.17,4782
Nov 09 2015 01: +0,0.173,3326
Nov 10 2015 01: +0,0.171,2849
Nov 11 2015 01: +0,0.175,3281
Nov 12 2015 01: +0,0.172,3192
Nov 13 2015 01: +0,0.179,3503
Nov 14 2015 01: +0,0.189,4259
Nov 15 2015 01: +0,0.197,4676
Nov 16 2015 01: +0,0.199,3743
Nov 17 2015 01: +0,0.197,2960
Nov 18 2015 01: +0,0.2,3390
Nov 19 2015 01: +0,0.198,3102
Nov 20 2015 01: +0,0.204,3408
Nov 21 2015 01: +0,0.205,4053
Nov 22 2015 01: +0,0.201,2722
Nov 23 2015 01: +0,0.186,2315
Nov 24 2015 01: +0,0.192,3490
Nov 25 2015 01: +0,0.199,3717
Nov 26 2015 01: +0,0.188,3166
Nov 27 2015 01: +0,0.184,3428
Nov 28 2015 01: +0,0.173,3949
Nov 29 2015 01: +0,0.17,3598
Nov 30 2015 01: +0,0.169,2803
Dec 01 2015 01: +0,0.166,2657
Dec 02 2015 01: +0,0.161,2966
Dec 03 2015 01: +0,0.166,3344
Dec 04 2015 01: +0,0.178,4103
Dec 05 2015 01: +0,0.194,4200
