Date,Price,Quatity Sold
Sep 20 2015 01: +0,0.267,4794
Sep 21 2015 01: +0,0.263,3851
Sep 22 2015 01: +0,0.272,3919
Sep 23 2015 01: +0,0.273,4167
Sep 24 2015 01: +0,0.272,3811
Sep 25 2015 01: +0,0.273,5671
Sep 26 2015 01: +0,0.286,4680
Sep 27 2015 01: +0,0.287,4218
Sep 28 2015 01: +0,0.283,3283
Sep 29 2015 01: +0,0.27,4154
Sep 30 2015 01: +0,0.257,3898
Oct 01 2015 01: +0,0.257,3636
Oct 02 2015 01: +0,0.277,4286
Oct 03 2015 01: +0,0.283,4289
Oct 04 2015 01: +0,0.272,3709
Oct 05 2015 01: +0,0.277,3629
Oct 06 2015 01: +0,0.291,3183
Oct 07 2015 01: +0,0.293,3556
Oct 08 2015 01: +0,0.302,3629
Oct 09 2015 01: +0,0.32,4106
Oct 10 2015 01: +0,0.333,3854
Oct 11 2015 01: +0,0.357,4164
Oct 12 2015 01: +0,0.36,3118
Oct 13 2015 01: +0,0.362,2925
Oct 14 2015 01: +0,0.356,3082
Oct 15 2015 01: +0,0.342,3228
Oct 16 2015 01: +0,0.342,2758
Oct 17 2015 01: +0,0.358,4086
Oct 18 2015 01: +0,0.352,4006
Oct 19 2015 01: +0,0.336,2611
Oct 20 2015 01: +0,0.351,2635
Oct 21 2015 01: +0,0.31,3281
Oct 22 2015 01: +0,0.292,2646
Oct 23 2015 01: +0,0.335,3894
Oct 24 2015 01: +0,0.347,4063
Oct 25 2015 01: +0,0.353,4015
Oct 26 2015 01: +0,0.359,2954
Oct 27 2015 01: +0,0.368,3229
Oct 28 2015 01: +0,0.34,3063
Oct 29 2015 01: +0,0.3,3230
Oct 30 2015 01: +0,0.328,3613
Oct 31 2015 01: +0,0.322,4028
Nov 01 2015 01: +0,0.317,4750
Nov 02 2015 01: +0,0.335,3329
Nov 03 2015 01: +0,0.353,2895
Nov 04 2015 01: +0,0.363,2974
Nov 05 2015 01: +0,0.364,3286
Nov 06 2015 01: +0,0.383,3477
Nov 07 2015 01: +0,0.403,3892
Nov 08 2015 01: +0,0.422,3246
Nov 09 2015 01: +0,0.426,2759
Nov 10 2015 01: +0,0.419,2524
Nov 11 2015 01: +0,0.446,2643
Nov 12 2015 01: +0,0.429,2046
Nov 13 2015 01: +0,0.456,2732
Nov 14 2015 01: +0,0.525,2749
Nov 15 2015 01: +0,0.562,2705
Nov 16 2015 01: +0,0.505,2119
Nov 17 2015 01: +0,0.539,2674
Nov 18 2015 01: +0,0.557,2881
Nov 19 2015 01: +0,0.548,2390
Nov 20 2015 01: +0,0.56,2574
Nov 21 2015 01: +0,0.578,3071
Nov 22 2015 01: +0,0.504,2173
Nov 23 2015 01: +0,0.443,2269
Nov 24 2015 01: +0,0.581,2988
Nov 25 2015 01: +0,0.606,3315
Nov 26 2015 01: +0,0.52,3214
Nov 27 2015 01: +0,0.495,2823
Nov 28 2015 01: +0,0.506,3726
Nov 29 2015 01: +0,0.491,3084
Nov 30 2015 01: +0,0.478,2504
Dec 01 2015 01: +0,0.501,2437
Dec 02 2015 01: +0,0.542,2143
Dec 03 2015 01: +0,0.532,2195
Dec 04 2015 01: +0,0.564,3052
