Date,Price,Quatity Sold
Aug 24 2015 01: +0,0.03,78533
Aug 25 2015 01: +0,0.03,75044
Aug 26 2015 01: +0,0.03,73159
Aug 27 2015 01: +0,0.03,75828
Aug 28 2015 01: +0,0.03,78162
Aug 29 2015 01: +0,0.03,82745
Aug 30 2015 01: +0,0.03,85798
Aug 31 2015 01: +0,0.03,89024
Sep 01 2015 01: +0,0.03,100417
Sep 02 2015 01: +0,0.03,91020
Sep 03 2015 01: +0,0.03,77174
Sep 04 2015 01: +0,0.03,83541
Sep 05 2015 01: +0,0.03,107059
Sep 06 2015 01: +0,0.03,89843
Sep 07 2015 01: +0,0.03,80162
Sep 08 2015 01: +0,0.03,82188
Sep 09 2015 01: +0,0.03,70265
Sep 10 2015 01: +0,0.03,91817
Sep 11 2015 01: +0,0.03,101556
Sep 12 2015 01: +0,0.03,104458
Sep 13 2015 01: +0,0.03,96021
Sep 14 2015 01: +0,0.03,78604
Sep 15 2015 01: +0,0.03,77736
Sep 16 2015 01: +0,0.03,114372
Sep 17 2015 01: +0,0.03,86269
Sep 18 2015 01: +0,0.03,148418
Sep 19 2015 01: +0,0.03,167077
Sep 20 2015 01: +0,0.03,240652
Sep 21 2015 01: +0,0.03,225579
Sep 22 2015 01: +0,0.03,236532
Sep 23 2015 01: +0,0.038,289133
Sep 24 2015 01: +0,0.041,209695
Sep 25 2015 01: +0,0.039,162992
Sep 26 2015 01: +0,0.035,162908
Sep 27 2015 01: +0,0.03,144956
Sep 28 2015 01: +0,0.03,132966
Sep 29 2015 01: +0,0.03,115961
Sep 30 2015 01: +0,0.03,120342
Oct 01 2015 01: +0,0.03,126598
Oct 02 2015 01: +0,0.03,113111
Oct 03 2015 01: +0,0.03,107169
Oct 04 2015 01: +0,0.03,90347
Oct 05 2015 01: +0,0.03,83924
Oct 06 2015 01: +0,0.034,226379
Oct 07 2015 01: +0,0.047,216371
Oct 08 2015 01: +0,0.05,204628
Oct 09 2015 01: +0,0.055,219961
Oct 10 2015 01: +0,0.056,190532
Oct 11 2015 01: +0,0.055,214094
Oct 12 2015 01: +0,0.063,228913
Oct 13 2015 01: +0,0.076,292182
Oct 14 2015 01: +0,0.084,279930
Oct 15 2015 01: +0,0.087,239330
Oct 16 2015 01: +0,0.076,185785
Oct 17 2015 01: +0,0.064,183118
Oct 18 2015 01: +0,0.054,159462
Oct 19 2015 01: +0,0.058,137723
